Index,Category,Content,Category_Id
17,Memory,"ক্যাশ মেমোরি  কি? এখন প্রশ্ন হচ্ছে কি এই ক্যাশ মেমোরি, দেখুন আপনার কম্পিউটারে ৩ ধরনের মেমোরি লাগানো থাকে। প্রথমটি হলো আপনার সাধারন ব্যবহার করার জন্য যে স্টোরেজ লাগানো থাকে যেটা আপনি হার্ডড্রাইভ হিসেবে চেনেন। 
দ্বিতীয়টি হলো আপনার র‍্যাম এবং তৃতীয় মেমোরি হলো ক্যাশ। ক্যাশ অনেক দ্রুত একটি মেমোরি হয় কিন্তু ক্যাপাসিটির দিক থেকে এটি অনেক কম হয়ে থাকে। তাছাড়া ক্যাশ মোট তিন প্রকারের হয়ে থাকে। লেভেল ওয়ান, লেভেল টু এবং লেভেল থ্রী। 
আপনার কম্পিউটারের প্রসেসর হয়তো ডুয়াল কোর হবে বা কোয়াডকোর বা অক্টাকোর হবে, দেখুন প্রত্যেকটি কোরের দুটি মেমোরি আলদা করা থাকে  লেভেল ওয়ান এবং লেভেল টু ক্যাশে এবং লেভেল থ্রী ক্যাশ বেশির ভাগ সময় প্রসেসরের বাকী কোর গুলো নিজেদের মধ্যে শেয়ার করে একসাথে।
লেভেল ওয়ান ক্যাশ সবচাইতে দ্রুতগামী হয়ে থাকে এবং এটি প্রসেসরের ভেতরেই অবস্থিত হয়ে থাকে। লেভেল টু ক্যাশ প্রসেসরের ভেতরেও হতে পারে আবার প্রসেসরের বাইরে সবচেয়ে কাছে লাগানো একটি আলদা আইসিতেও হতে পারে।
 কিন্তু প্রসেসর এবং ঐ আইসির মাঝখানে একটি হাই স্পীড বাস থাকে যার মাধ্যমে প্রসেসর খুব দ্রুত ভাবে ঐ আইসিকে অ্যাক্সেস করতে পারে। এবং লেভেল থ্রী ক্যাশ একটি সম্পূর্ণ আলাদা মেমোরি হয়ে থাকে এবং র‍্যাম থেকে প্রায় দ্বিগুণ গতি সম্পূর্ণ হয়ে থাকে। 
 এবং এই মেমোরি প্রসেসরের সকল কোরের সাথে শেয়ার হয়ে থাকে।",1
18,Memory,"র‍্যাম এবং রমের মধ্যে মেজর পার্থক্য হচ্ছে র‍্যাম শুধুমাত্র ততক্ষণ পর্যন্ত মেমরি ধরে রাখতে পারে যতক্ষণ এতে বিদ্যুত কানেকশন থাকে অর্থাৎ পিসি অফ হয়ে গেলে সব মুছে যায়।
 আর রম হচ্ছে পারমানেন্ট মেমরি। এটি পিসি অফ করার পরও ডাটা ধরে রাখতে পারে ।র‍্যাম সাধারনত ব্যাবহার করা হয় অপারেটিং সিস্টেম লোড করার জন্য টেম্পোরারি মেমরি হিসেবে ।
 র‌্যাম : এর পূর্ণ রূপ হল র‌্যান্ডম অ্যাক্সেস মেমোরি । আপনি যখন কোন সফটওয়্যার বা ভিডিও ওপেন করেন তখন তা হার্ডডিস্ক এ থাকে , সেখান থেকে র‌্যামে লোড হয়। বিদ্যুৎ চলে গেলে র‌্যাম এ ডাটা থাকে না । মুছে যায় ।",1
19,Memory,"রম : রম এর পূর্ণ রূপ হল রিড অনলি মেমোরি । রম এ আগে থেকেই সফটওয়্যার ইন্সটল করে দেয়া থাকে মেনুফেকচার থেকে । যা আপনি মুছে ফেলতে পারবেন না । মুছে ফেলতে হলে আপনাকে বিশেষ কিছু জিনিস জানতে হবে ।
রম এর কিছু উদাহরণ : মাইক্রোওয়েভ ওভেন কন্ট্রোল করার যেই সফটওয়্যার লাগে সেইটা রম মধ্যে দেয়া থাকে । বিদ্যুৎ চলে গেলও রম এ ডাটা থাকে ।
সেকেন্ডারী মেমোরি (সহায়ক মেমোরি): কম্পিউটারের যে স্মৃতি ব্যবস্থার সাথে সিপিইউ এর প্রত্যক্ষ সংযোগ থাকে না কিন্তু অধিক পরিমান তথ্য স্থায়ীভাবে সংরক্ষণ করে রাখতে যে স্মৃতি ব্যবস্থা তাকে সেকেন্ডারী মেমোরি (সহায়ক মেমোরি) বলে। যেমন: হার্ড ডিক্স, ফ্লপি ডিক্স, সিডি ইত্যাদি।",1
20,Memory,"সেকেন্ডারী মেমোরি (সহায়ক মেমোরি) আবার ৪ প্রকার
(ক) হার্ড ডিক্স কম্পিউটারের একটি বৃহৎ ষ্টোরেজ ডিভাইস। হার্ড ডিক্সে অপারেটিং সিস্টেম সফটওয়্যার থাকে এবং সকল সফটওয়্যার গুলোও হার্ড ডিক্সে ইন্সষ্টল করা থাকে। খুব দ্রুত ফাইল সংরক্ষণ করে এবং স্থায়ী মেমোরি।
(খ) সহজে বহন যোগ্য এক প্রকার মেমোরি। যা দ্বারা কম্পিউটারের ডাটা, প্রোগ্রাম, সফটওয়্যার ইত্যাদি এক কম্পিউটার থেকে অন্য কম্পিউটারে অতি সহজে স্থানান্তর করা যায়।
(গ) সহজে বহন যোগ্য এক প্রকার মেমোরি। যাতে অডিও, ভিডিও, ছবি, ফাইল, সফটওয়্যার ইত্যাদি সব কিছুই রাখা যায় এবং প্রয়োজনের সময় তা ব্যবহার করা যায়।
(ঘ) পেনড্রাইভ হচ্ছে সহজে বহন যোগ্য এক প্রকার মেমোরি। যাতে অডিও, ভিডিও, ছবি, ফাইল, সফটওয়্যার ইত্যাদি সব কিছুই রাখা যায় এবং প্রয়োজনের সময় তা ব্যবহার করা যায়। ",1
21,Operating System,"অপারেটিং সিস্টেম  হলো একটি সিস্টেম সফটওয়্যার যা কম্পিউটার ও সফটওয়্যার এবং কম্পিউটার প্রোগ্রামের জন্যে সাধারণ সেবা সরবরাহ করে।
 অপারেটিং সিস্টেম কম্পিউটার ও ব্যহারকারীদের ইনপুট নেয় এবং বিভিন্ন টাস্ক ও কম্পিউটারের অভ্যন্তরীণ সিস্টেম সম্পদগুলি বণ্টন ও ব্যবস্থাপনা করে ব্যবহারকারী ও অন্যান্য প্রোগ্রামকে সেবা প্রদান করে। 
 মেমরি বণ্টন ও নিয়ন্ত্রণ, সিস্টেম অণুরোধগুলির অগ্রাধিকার নির্ণয়, ইনপুট ও আউটপুট ডিভাইস নিয়ন্ত্রণ, কম্পিউটার নেটওয়ার্কিং ও ফাইল সিস্টেম ব্যবস্থাপনা ইত্যাদি অপারেটিং সিস্টেমের কাজ। 
 উইন্ডোজ, উবুন্টু, আইওএস, ক্রোম ওএস, ম্যাক ওএস ও অ্যানড্রয়েড প্রচলিত কয়েকটি অপারেটিং সিস্টেম। 
অপারেটিং সিস্টেম অ্যাপ্লিকেশন প্রোগ্রামগুলি চালাবার জন্য পরিবেশ তৈরি করে। ব্যবহারকারীর কাছে অপারেটিং সিস্টেমের সবচেয়ে দৃশ্যমান রূপ হল কম্পিউটারের ব্যবহারকারী ইন্টারফেস।",2
22,Operating System,"লিনাক্স বা গ্নু/লিনাক্স  বলতে লিনাক্স কার্নেলের সাথে বিশেষত গ্নু ও অন্যান্য উপাদানের সংমিশ্রণে প্যাকেজ করা অপারেটিং সিস্টেমের একটি পরিবারকে বুঝায়। সাধারণত, ডেস্কটপ ও সার্ভার দু'ধরনের ব্যবহারের জন্যেই লিনাক্স ডিস্ট্রিবিউশন বা ডিস্ট্রো নামে একটি আকারে প্যাকেজকৃত থাকে।
 একটি লিনাক্স ডিস্ট্রিবিউশনকে বোঝানোর উপাদানই হলো এর কার্নেল - লিনাক্স কার্নেল,[৬] যেটি একটি অপারেটিং সিস্টেম কার্নেল, যা লিনুস তোরভাল্দ্‌স ১৭ সেপ্টেম্বর ১৯৯১ তারিখে প্রথম প্রকাশ করেন। 
 অনেক লিনাক্স ডিস্ট্রিবিউশনই লিনাক্স শব্দটি তাদের অপারেটিং সিস্টেমের নামের সাথে ব্যবহার করে এবং ফ্রি সফটওয়্যার ফাউন্ডেশন গ্নু/লিনাক্স শব্দটি এ অপারেটিং সিস্টেম পরিবারকে বুঝাতেই ব্যবহার করে।",2
23,Operating System,"লিনাক্সকে মুক্ত সোর্স ও মুক্ত সফটওয়্যার ধারার একটি আদর্শ উদাহরণ হিসেবে বিবেচনা করা হয়। অন্যান্য স্বত্ত্ব-সংরক্ষিত অপারেটিং সিস্টেম যেমন উইন্ডোজ এবং ম্যাক ওএস হতে লিনাক্স বিভিন্নভাবে আলাদা। 
লিনাক্সের অন্তর্নিহিত সোর্স কোড যে কেউ গ্নু জেনারেল পাবলিক লাইসেন্স মোতাবেক বাধাহীনভাবে ব্যবহার করতে পারেন, এর উন্নতিসাধন করতে পারেন, এমনকি পুনর্বিতরণও করতে পারেন।
একেবারে ঠিকভাবে বলতে গেলে, লিনাক্স বলতে শুধু লিনাক্স কার্নেলকেই বোঝায়। তবে যেসব ইউনিক্স-সদৃশ অপারেটিং সিস্টেম লিনাক্স কার্নেলের উপর ভিত্তি করে নির্মিত এবং মূলত গ্নু (ও অন্যান্য) প্রকল্পের কোড সংগ্রহ (লাইব্রেরি) ও হাতিয়ার (টুলস) ওই কার্নেলের সাথে যুক্ত করে বানানো হয়েছে, সাধারণভাবে সেসব অপারেটিং সিস্টেমকে লিনাক্স হিসেবে সংজ্ঞায়িত করা হয়।",2
24,Operating System,"কালি লিনাক্স  একটি ডেবিয়ান ভিত্তিক গ্নু/লিনাক্স ডিস্ট্রিবিউশন, যা ডিজাইন করা হয়েছে আধুনিক ফরেনসিক এবং অনুপ্রবেশ মূল্যায়নের(পেনেট্রেশন টেস্টিং) জন্য।  এটি পরিচালনা ও অর্থদান করে অফেনসিভ সিকিউরিটি লিমিটেড। মাটি আহার্নি,ডেভান কেয়ার্ন্স এবং রাফায়েল হার্টজগ কালি লিনাক্সের প্রধান উন্নয়নকারী।
কালি লিনাক্সে প্রায় ৬০০-এর মত পূর্ব থেকে ইন্সটল করা অনুপ্রবেশ মূল্যায়ন(পেনেট্রেশান টেস্টিং) প্রোগ্রাম থাকে।[৩], যেমন- আর্মিটেজ (গ্রাফিক্যাল সাইবার এটাক ব্যবস্থাপনা টুল), এনম্যাপ ( পোর্ট স্ক্যানার), ওয়ারশার্ক (প্যাকেট এনালাইজার), জন দ্য রিপার পাসওয়ার্ড ক্র‍্যাকার, এয়ারক্র‍্যাক-এনজি (বেতার লেনের অনুপ্রবেশ মূল্যায়নের জন্যে সফটওয়্যার স্যুট), বুর্প স্যুট ইত্যাদি।
কালি লিনাক্স হার্ডডিস্কে যেমন ইন্সটল করা যায় তেমনি লাইভ সিডি, লাইভ ইউএসবি দিয়েও বুটেড করা যায় অথবা এটা ভার্চুয়াল মেশিনেও চালানো যায়। এটি মেটাস্পলেয়েট প্রকল্প সমর্থিত একটি মেটাস্পলেয়েট ফ্রেমওয়ার্ক যেটা নিরাপত্তা নিয়ে কাজ করে।",2
25,Operating System,"উবুন্টু একটি জনপ্রিয় ওপেন সোর্স কম্পিউটার অপারেটিং সিস্টেম ও লিনাক্স ডিস্ট্রিবিউশন যেটি ডেবিয়ান লিনাক্সের উপর ভিত্তি করে তৈরি করা হয়েছে। 
উবুন্টুর তিনটি দাপ্তরিক সংস্করণ রয়েছেঃ পিসির জন্যে উবুন্টু ডেস্কটপ, ক্লাউড ও সার্ভারের জন্যে উবুন্টু সার্ভার এবং ইন্টারনেট অব থিংসের জন্যে উবুন্টু কোর। 
উবুন্টুর নতুন সংস্করণ প্রতি ছয় মাস অন্তর প্রকাশ করা হয়, যেখানে দীর্ঘ সমর্থিত শাখাগুলো প্রতি দুই বছর অন্তর প্রকাশ করা হয়। উবুন্টুর পেছনে রয়েছে ক্যানোনিকেল নামের একটি সংগঠন।
ক্যানোনিকেল বিনামূল্যের নির্ভরযোগ্য নিরাপত্তা হালনাগাদ প্রদান করে প্রতিটি সংস্করণের সাথেই, প্রকাশের তারিখ থেকে একটি নির্দিষ্ট সময় পর্যন্ত।
উবুন্টুর সাথে সংযুক্ত প্রিমিয়াম সেবা বিক্রির মাধ্যমে ক্যানোনিকেল লিমিটেড মুনাফা অর্জন করে।",2
26,Operating System,"আর্চ লিনাক্স (বা আর্চ) নমনীয়তা ও মিনিমালিজমের জন্যে, একইসাথে এর তূলনামূলক কঠিন কনিফিগারেশন ব্যবস্থার জন্যে পরিচিত একটি গ্নু/লিনাক্স অপারেটিং সিস্টেম। এটি এক্স৮৬-৬৪ স্থাপত্যের কম্পিউটারের উদ্দেশ্যে নির্মিত একটি লিনাক্স ডিস্ট্রিবিউশন।
আর্চ লিনাক্স মূলত বিনামূল্যের উন্মুক্ত উৎসের সফটওয়্যার নিয়ে গঠিত, এবং যেকাওকে এর উন্নয়নে অংশগ্রহণ সুযোগ প্রদান করে। আর্চের উন্নয়ন ""কিস"" নীতি অনুসরণ করে, এবং সুরুচি, কোডের সঠিকতা, সংযত গঠন ও সরলতাকে বেশি গুরুত্ব দেয়া হয়। 
আর্চ তার ব্যবহারকারী থেকে আশা করে যে সে সিস্টেমের গঠন ও কর্মপদ্ধতি জানার জন্য আগ্রহী হবে। আর্চের জন্য লেখা প্যাকেজ ম্যানেজার প্যাকম্যান দ্বারা সিস্টেমে সফটওয়্যার প্যাকেজ সংযোজন, বিয়োজন ও হালনাগাদ করা হয়।
আর্চ লিনাক্স একটি রোলিং রিলিজ বা চলতি প্রকাশনা  নীতি ব্যবহার করে; প্রতিটি সামগ্রিক সিস্টেম হালনাগাদের মাধ্যমে আর্চের সর্বশেষ সংষ্করণ ইন্সটল হয়। আর্চ ইনস্টলের জন্য প্রকাশিত আইএসও ইমেজগুলো শুধু নিয়মিত বিরতিতে সংরক্ষিত সিস্টেমের মূল প্যাকেজগুলোর সর্বশেষ সংষ্করণের সংকলন।",2
27,Operating System,"মানজারো লিনাক্স, অথবা শুধুমাত্র মানজারো , একটি আর্চ-ভিত্তিক জনপ্রিয় ফ্রি গ্নু/লিনাক্স সিস্টেম। আর্চ ভিত্তিক হলেও মানজারো ব্যবহার বান্ধবতার উপর গুরুত্ব দেয়ার ফলে জনপ্রিয়তা অর্জন করেছে। 
এটি রোলিং রিলিজ আপডেট মডেল ও প্যাকেজ ম্যানেজার হিসেবে প্যাকম্যান ব্যবহার করে। মানজারো সর্বপ্রথম ১০ জুলাই ২০১১ সালে প্রকাশিত হয়। 
২০১৩ সালের মাঝামাঝিতে মানজারো বেটা পর্যায়ে ছিলো, তবে সমাপনী সিস্টেমের সমস্ত উপাদানই তখন ছিলো, যেমন একটি গুই ইন্সটলার; প্যাকেজ ম্যানেজার, ফ্রি ও মালিকানাধীন ভিডিও ড্রাইভার সন্ধানের জন্যে মানজারো হার্ডওয়্যার ডিটেকশন এবং মানজারো সেটিং ম্যানেজার। ",2
28,Operating System,"এলিমেন্টারি ওএস উবুন্টুর উপর ভিত্তি করে তৈরি করা একটি একটি সহজে কনফিগারযোগ্য, ব্যবহারবান্ধব ও দৃষ্টিনন্দন গ্নু/লিনাক্স অপারেটিং সিস্টেম। এটি প্যানথিয়ন ডেস্কটপ পরিবেশের ফ্ল্যাগশিপ অপারেটিং সিস্টেম।
ম্যাক ওএসের সাথে সাদৃশ্য রেখে এর ডিজাইন করা হয়েছে। উবুন্টুর উপর ভিত্তি করে বানানো বলে এতে উবুন্টুর প্যাকেজ ম্যানেজার ও সফটওয়্যার সেন্টার ব্যবহৃত হয়েছে।
কাস্টোমাইজেশনের চেয়ে এলিমেন্টারি ওএস প্রকল্প তাৎক্ষণিক ব্যবহারযোগ্যতার উপর গুরুত্বারোপ করে। ডেভেলপারদের জন্যে তিনটি প্রধান নিয়ম হলো—""কনভিশন"", ""কনফিগারেশন এড়িয়ে চলা"" এবং ""ন্যূনতম ডকুমেন্টেশন""। শুরু থেকেই এলিমেন্টারি ওএস এর ডিজাইন, যেটা ম্যাক ওএস থেকে অনেকটাই প্রভাবিত, প্রশংসা ও সমালোচনা দুটোই গ্রহণ করেছে। 
প্যানথিয়নের শেল এলিমেন্টারি ওএসের অন্যান্য এপ্লিকেশন, যেমন প্ল্যাংক(ডক), গ্নোম ওয়েব (ডিফল্ট ওয়েব ব্রাউজার) এবং স্ক্র‍্যাচ(সাধারণ টেক্সট এডিটর)-এর সাথে একীভূত থাকে। এ ডিস্ট্রিবিউশন গালাকে(মাটারের উপর ভিত্তি করে) ডিফল্ট উইন্ডো ম্যানেজার হিসাবে ব্যবহার করে।",2
29,Operating System,"লিনাক্স মিন্ট (ডেবিয়ান ও উবুন্টু-ভিত্তিক লিনাক্স সম্প্রদায়-চালিত একটি গ্নু/লিনাক্স ডিস্ট্রিবিউশন, যার উদ্দেশ্য হলো ‘তূলনামূলক আরও আরামদায়ক, আকর্ষণীয় ও আধুনিক এবং শক্তিশালী ও সহজে ব্যবহারযোগ্য’ হওয়া। 
লিনাক্স মিন্ট আউট-অব-দ্য-বক্স পূর্ণ মাল্টিমিডিয়া সহায়তা প্রদান করে, যেখানে কিছু মালিকানাধীন ও ফ্রি-ওপেন সোর্স সফটওয়্যার অন্তর্ভুক্ত থাকে।
প্রকল্পটির প্রবক্তা ক্লেমেন্ট লেফেভ্রে এবং বর্তমানে লিনাক্স মিন্ট টিম ও লিনাক্স মিন্ট সম্প্রদায় কতৃক সক্রিয়ভাবে ডেভেলপ হচ্ছে।
লিনাক্স মিন্টের ইন্সটলেশন সাধারণভাবে লাইভ সিডি দিয়ে করা যায় । লিনাক্স মিন্ট অপারেটিং সিস্টেম সরাসরি সিডি দিয়ে চালানো যায় (তবে উল্লেখযোগ্য পরিমাণ কর্মক্ষমতা হ্রাস পেতে পারে), একজন ব্যবহারকারীকে হার্ডওয়্যার কম্পাবিলিটি এবং ড্রাইভার সাপোর্ট – এর জন্য পরীক্ষামূলকভাবে চালানোর অনুমতি দেয়। ",2
30,Operating System,"মাইক্রোসফট উইন্ডোজ মাইক্রোসফট কর্পোরেশন দ্বারা তৈরি এবং বিক্রিত গ্রাফিকাল অপারেটিং সিস্টেমের পরিবার। গ্রাফিকালঅপারেটিং সিস্টেমের প্রতি মানুষের ক্রমবর্ধমান আগ্রহের প্রেক্ষিতে ১৯৮৫ সালের নভেম্বরে মাইক্রোসফট তার এমএস ডস (ডিস্ক অপারেটিং সিস্টেম) এর বাড়তি সুবিধা হিসেবে উইন্ডোজ বাজারে আনে। এর পর এখন পর্যন্ত এটি ব্যক্তিগত বা ডেস্কটপ কম্পিউটারে ব্যাপকভাবে ব্যবহৃত হয়ে আসছে।
উইন্ডোজ ভিস্তা পার্সোনাল কম্পিউটারের জন্য নির্মিত গ্রাফিক্যাল অপারেটিং সিস্টেম। ডেস্কটপ, ল্যাপটপ, ট্যাবলেট পিসি এবং মিডিয়া সেন্টার কম্পিউটারে ভিস্তা ব্যবহার করা যায়। ২০০৫ সালের ২২ জুলাই যখন ভিস্তার কাজ শুরু হয় ভিস্তা ""লংহর্ন"" নামে পরিচিত ছিল।
২০০৬ সালের ৮ নভেম্বর ভিস্তার নির্মাণ শেষ হয়। এর পরের তিনমাস পর্যায়ক্রমে হার্ডওয়ার ও সফটওয়ার নির্মাতা প্রতিষ্ঠান, ব্যবসায়িক ক্রেতা ও খুচরা বাজারে ভিস্তা আসতে শুরু করে। ২০০৭ সালের ৩০ জানুয়ারি আনুষ্ঠানিকভাবে ভিস্তার বাজারজাতকরন শুরু হয় এবং সাধারণের হাতে চলে আসে।
ভিস্তাকে মাইক্রওসফটের ওয়েবসাইট থেকে নামানোর ব্যবস্থা করা হয়েছিল।[৪] ভিস্তা এর পূর্বসূরী অপারেটিং সিস্টেম উইন্ডোজ এক্সপি এর প্রায় পাঁচ বছর পর মুক্তি পেয়েছে। মাইক্রোসফটের উইন্ডোজTভিত্তিক অপারেটিং সিস্টেম মুক্তির ক্ষেত্রে এটিই দীর্ঘতম সময়।",2
31,Output Devices,"দশটি আউটপুট ডিভাইসের নাম নিচে দেয়া হলঃ
১. মনিটর
২. প্রিন্টার
৩. হেডফোন
৪. সাউন্ড সিস্টেম/ স্পীকার
৫. প্লটার (এটি একটি ড্রয়িং যন্ত্র। বড় বড় ছবি, পোস্টার, ক্যালেন্ডার, মানচিত্র মুদ্রণের জন্য
প্লটার ব্যবহৃত হয়।)
৬. রিরাইটেবল সিডি/ডিভিডি (এগুলো একই সাথে ইনপুট এবং ডিভাইসও। কেননা যখন আমরা কোন সিডি থেকে ডাটা কম্পিউটারে নেই, তখন এটা ইনপুট ডিভাইস, আবার যখন সিডি বা ডিভিডি তে কোন ডাটা রেকর্ড করে রাখি, তখন এটা আউটপুট ডিভাইস)
৭. ফ্লপি ডিস্ক (উপরের মত এটি্কেও ইনপুট ডিভাইস হিসেবেও ব্যাখ্যা দেয়া যায়)
৮. রোবট
o৯. প্রোজেক্টর
১০. স্পিচ জেনারেটিং ডিভাইস (যারা স্বাভাবিকভাবে স্বাচ্ছন্দ্যে ভাব প্রকাশ করতে পারেন না, তাদের সাহায্য করার জন্য এই যন্ত্র। বিখ্যাত বিজ্ঞানী স্টিফেন হকিং এই যন্ত্রের সাহায্যেই এখন কমিউনিকেট করেন। ",3
32,Output Devices,"আউটপুট ইউনিট  - কম্পিউটারের কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট বা সিপিইউ প্রাপ্ত তথ্য বা ইনপুটকে ব্যবহারকারীর দেওয়া নির্দেশ অনুযায়ী প্রক্রিয়াকরণের কাজ সম্পন্ন করে। 
প্রক্রিয়াকরণের কাজ সম্পন্ন হলে তার ফল পাওয়া যায়। এই ফলকেই বলা হয় আউটপুট । 
প্রক্রিয়াকরণের পর যে সকল যন্ত্রের সাহায্যে ফল পাওয়া যায়, সে সকল যন্ত্রকে আউটপুট ডিভাইস বলা হয়। ",3
33,Output Devices,"মনিটর বা ডিসপ্লে হল কম্পিউটারের জন্য একটি ইলেকট্রনিক দৃষ্টি সহায়ক প্রদর্শক। একটি মনিটর সাধারণত ডিসপ্লে ডিভাইস, সার্কিট, আবরণ, এবং পাওয়ার সাপ্লাই দিয়ে গঠিত। কম্পিউটারের প্রধান আউটপুট ডিভাইস হিসাবেই বেশি ব্যবহার করা হয়।
 সাধারণত মনিটর বলতে বুঝি টেলিভিশনের মতো বড় আকৃতির যন্ত্রকে, কিন্তু প্রযুক্তিতে মনিটরের ধারণা অ্যারও ব্যাপক অর্থে ব্যবহার হয়। মনিটর হল সেই সরঞ্জাম যাতে সিস্টেমে চলমান প্রক্রিয়া সরাসরি দেখা যায়।
মনিটর একটি বহুল ব্যবহৃত অউটপুট সরঞ্জাম যা ছাড়া বর্তমানে কম্পিউটিং অসম্ভব। মোবাইল ফোন থেকে শুরু করে মহাকাশ প্রযুক্তিতে মনিটর ব্যবহার হচ্ছে। অতিতে যখন মনিটর তৈরি করা হয় তখন তা ছিল আকার আকৃতিতে বিশাল, এতে প্রচুর বিদ্যুৎ খরচ হত। 
প্রথম দিকে সব মনিটরে ক্যাথোড রে টিউব ব্যবহার হত। টিউব এর বিপরীত পাশে ফসফরাসের প্রলেপ লাগানো থাকতো। যখন টিউব থেকে প্রচণ্ড গতিতে ইলেকট্রন টিউব থেকে বেরিয়ে এসে ফসফরাসে আঘাত করে তখন তা আলো বিকিরণ করে এবং এই আলো সামগ্রিক ভাবে বোধগম্য চিত্র ফুটিয়ে তোলে।",3
